,roc_mean,roc_std,recall_mean,recall_std,precission_mean,precission_std,accurarcy_mean,accurarcy_std,mse_mean,mse_std,r2_mean,r2_std
0,0.5,0.0,0.0,0.0,0.0,0.0,0.5092592592592593,0.0,0.49074074074074076,0.0,-0.963636363636363,0.0
1,0.5062893081761006,0.008894424920585502,0.012578616352201257,0.017788849841171007,0.3333333333333333,0.4714045207910317,0.5154320987654321,0.008729713347982055,0.4845679012345679,0.00872971334798208,-0.9389365351629495,0.03493083241539034
2,0.5316752429959977,0.05135807595171302,0.07547169811320754,0.10673309904702605,0.3076923076923077,0.435142634576337,0.5401234567901235,0.050337982809568194,0.4598765432098766,0.05033798280956818,-0.8401372212692961,0.20142100565722237
3,0.5285305889079474,0.0231106571374292,0.06918238993710692,0.049522062100703215,0.5714285714285715,0.420560041253707,0.5370370370370371,0.02268046058132569,0.46296296296296297,0.022680460581325734,-0.8524871355060027,0.09075296474119493
4,0.6134362492853058,0.08592567056458866,0.23899371069182393,0.17987861190031562,0.6319444444444445,0.44693313638066906,0.6203703703703703,0.08418630677151759,0.3796296296296296,0.08418630677151763,-0.5190394511149222,0.33686074860479637
5,0.5977129788450543,0.0423306703414615,0.2075471698113208,0.08004982428526952,0.9222222222222222,0.0684934889218775,0.6049382716049383,0.04163807889886432,0.3950617283950617,0.04163807889886434,-0.5807890222984556,0.166609451895833
6,0.7202401372212693,0.019367065806648598,0.4465408805031446,0.038769899389741985,0.9866666666666667,0.018856180831641284,0.7253086419753086,0.01902596914496597,0.27469135802469136,0.01902596914496597,-0.09914236706689501,0.0761299842562206
7,0.6729559748427674,0.017788849841171055,0.34591194968553457,0.03557769968234203,1.0,0.0,0.6790123456790123,0.01745942669596416,0.3209876543209876,0.017459426695964137,-0.2843910806174952,0.06986166483078059
8,0.5977129788450544,0.06443806397488686,0.20754716981132074,0.12032155012395594,0.9107142857142857,0.0635540372144721,0.6049382716049382,0.06340320550671029,0.3950617283950617,0.06340320550671028,-0.5807890222984556,0.2536998247102123
9,0.669811320754717,0.08680612416252997,0.33962264150943394,0.17361224832505986,1.0,0.0,0.6759259259259259,0.0851986033447053,0.3240740740740741,0.08519860334470533,-0.29674099485420197,0.34091132398375384
10,0.7012578616352201,0.032069305116935745,0.40251572327044033,0.0641386102338715,1.0,0.0,0.70679012345679,0.031475429096251756,0.2932098765432099,0.031475429096251756,-0.17324185248713508,0.12594490736832942
