,roc_mean,roc_std,recall_mean,recall_std,precission_mean,precission_std,accurarcy_mean,accurarcy_std,mse_mean,mse_std,r2_mean,r2_std
0,0.591080617495712,0.0,0.5094339622641509,0.0,0.6,0.0,0.5925925925925926,0.0,0.4074074074074074,0.0,-0.6301886792452824,0.0
1,0.6803316180674672,0.02940212310793867,0.5849056603773585,0.11109133165192259,0.7261978814514313,0.054341559293488814,0.6820987654320988,0.028622279307085496,0.31790123456790126,0.0286222793070855,-0.2720411663807885,0.1145283930833088
2,0.8484276729559749,0.0090604724023054,0.8301886792452832,0.030811191733121728,0.8576685660018993,0.012473993494640923,0.8487654320987654,0.008729713347982107,0.15123456790123457,0.008729713347982067,0.3948542024013724,0.03493083241539035
3,0.8419096626643796,0.06937613741726603,0.8050314465408807,0.077539798779484,0.8653734671125974,0.07462279893891435,0.8425925925925926,0.06928995160692483,0.1574074074074074,0.06928995160692485,0.37015437392795897,0.2772548869787894
4,0.8604345340194396,0.015265759138608139,0.8238993710691824,0.023532436394804658,0.8849999999999999,0.010801234497346443,0.8611111111111112,0.01512030705421717,0.13888888888888887,0.015120307054217155,0.4442538593481992,0.06050197649412996
5,0.8817610062893082,0.01599055524097661,0.8301886792452832,0.030811191733121728,0.9230712303422757,0.00968799270845763,0.882716049382716,0.015737714548125847,0.11728395061728396,0.015737714548125885,0.530703259005146,0.06297245368416471
6,0.9284734133790739,0.008976375943643375,0.89937106918239,0.023532436394804658,0.9535470085470085,0.007976470254858469,0.9290123456790124,0.008729713347982107,0.07098765432098765,0.008729713347982067,0.7159519725557463,0.03493083241539034
7,0.8946826758147512,0.03894547568396591,0.8742138364779874,0.047064872789609316,0.9079587732528909,0.03495292216419468,0.8950617283950617,0.03879569472214983,0.10493827160493828,0.038795694722149804,0.5801029159519727,0.15523601483332938
8,0.9037735849056604,0.019203318737916978,0.8742138364779874,0.03557769968234201,0.9273250367991436,0.023535791844790488,0.9043209876543209,0.01902596914496597,0.095679012345679,0.019025969144965977,0.6171526586620928,0.0761299842562206
9,0.9160091480846199,0.007003010396387682,0.8805031446540882,0.023532436394804658,0.948553459119497,0.03898600045501186,0.9166666666666666,0.0075601535271085625,0.08333333333333333,0.007560153527108575,0.6665523156089196,0.030250988247064934
10,0.9316180674671241,0.011156995432517693,0.9056603773584907,0.015405595866560864,0.9553886369362559,0.033928296771492686,0.9320987654320988,0.01154832526782082,0.06790123456790123,0.011548325267820807,0.7283018867924529,0.04620914782979825
