2.904173753799075067e-02,7.597189255961138421e-03,2.312862377746038335e-04,4.948450001942632237e-02,2.312862377746038335e-04,1.916181304316077202e-08,2.312862377746038335e-04,2.312862377746038335e-04,4.402979927418892991e-01,2.312862377746038335e-04,2.312862377746038335e-04,6.189347136654602816e-02,6.469984302447195912e-02
1.270122514263203883e-01,5.169184312497954875e-02,1.130876600527913915e-03,1.389018624129559065e-01,1.130876600527913915e-03,1.383241775838378590e-09,1.130876600527913915e-03,1.130876600527913915e-03,7.868706222938721684e-01,1.130876600527913915e-03,1.130876600527913915e-03,1.580816893967614822e-01,1.618169530106351450e-01
1.697244434692887216e-01,3.103639833404042703e-01,3.173105078629177012e-01,1.764129169343117143e-01,3.173105078629177012e-01,6.343787880923069332e-22,3.173105078629177012e-01,3.173105078629177012e-01,1.713285235791548247e-02,3.173105078629177012e-01,3.173105078629177012e-01,1.764129169343117143e-01,1.697244434692883885e-01
7.300114455128033919e-01,4.654892931696851255e-01,2.004279392017145264e-02,6.571321403258680860e-01,2.004279392017145264e-02,4.279427941034865540e-14,2.004279392017145264e-02,2.004279392017145264e-02,3.193311402424329204e-01,2.004279392017145264e-02,2.004279392017145264e-02,7.345581117177211183e-01,7.300114455128032809e-01
3.948216702632637715e-02,7.744854243936052929e-02,3.173105078629141484e-01,3.948216702632637715e-02,3.173105078629141484e-01,7.373520341963038480e-25,3.173105078629141484e-01,3.173105078629141484e-01,3.265123183324419864e-03,3.173105078629141484e-01,3.173105078629141484e-01,4.246672832669243919e-02,3.948216702632630082e-02
4.272154067968844785e-146,5.948848172132051521e-198,0.000000000000000000e+00,4.272154067968844785e-146,0.000000000000000000e+00,2.635381121613411647e-07,0.000000000000000000e+00,0.000000000000000000e+00,3.532883692240174722e-64,0.000000000000000000e+00,0.000000000000000000e+00,6.716522309882623246e-142,4.272154067967143930e-146
1.697244434692887216e-01,3.103639833404042703e-01,3.173105078629177012e-01,1.764129169343117143e-01,3.173105078629177012e-01,6.343787880923069332e-22,3.173105078629177012e-01,3.173105078629177012e-01,1.713285235791548247e-02,3.173105078629177012e-01,3.173105078629177012e-01,1.764129169343117143e-01,1.697244434692883885e-01
4.112586245372702454e-01,6.547208460185756085e-01,1.572992070502857720e-01,3.103639833404073789e-01,1.572992070502857720e-01,7.151407392032326235e-18,1.572992070502857720e-01,1.572992070502857720e-01,3.017126385046569118e-02,1.572992070502857720e-01,1.572992070502857720e-01,3.173105078629148146e-01,4.112586245372701343e-01
1.642880536763509092e-01,8.132521913182967632e-02,1.896413602716636154e-03,5.269576316961771534e-02,1.896413602716636154e-03,4.916183212987916481e-09,1.896413602716636154e-03,1.896413602716636154e-03,7.626293070325785850e-01,1.896413602716636154e-03,1.896413602716636154e-03,1.310053435011900580e-01,1.642880536763506871e-01
6.984000358747558534e-01,1.000000000000000000e+00,7.744854243936072358e-02,7.077015681521175994e-01,7.744854243936072358e-02,2.091571464260167729e-17,7.744854243936072358e-02,7.744854243936072358e-02,1.310053435011900580e-01,7.744854243936072358e-02,7.744854243936072358e-02,7.031599388433666942e-01,6.984000358747557424e-01
3.948216702632637715e-02,7.744854243936052929e-02,3.173105078629141484e-01,3.948216702632637715e-02,3.173105078629141484e-01,7.373520341963038480e-25,3.173105078629141484e-01,3.173105078629141484e-01,3.265123183324419864e-03,3.173105078629141484e-01,3.173105078629141484e-01,4.246672832669243919e-02,3.948216702632630082e-02
1.697244434692887216e-01,3.103639833404042703e-01,3.173105078629177012e-01,7.744854243936061255e-02,3.173105078629177012e-01,6.343787880923069332e-22,3.173105078629177012e-01,3.173105078629177012e-01,6.374521981577323942e-03,3.173105078629177012e-01,3.173105078629177012e-01,7.744854243936047378e-02,1.697244434692883885e-01
1.764129169343117143e-01,3.173105078629120390e-01,3.173105078629177012e-01,1.697244434692887216e-01,3.173105078629177012e-01,5.039380406463167567e-23,3.173105078629177012e-01,3.173105078629177012e-01,1.617302366213753742e-02,3.173105078629177012e-01,3.173105078629177012e-01,8.132521913182917672e-02,7.744854243936047378e-02
